family,source_file,source_column,candidate_key,logical_parent,raw_target,parsing_policy,analytical_use,disposition,reconciliation_rule,metadata_variants
ncen,ADVISER.tsv,ADVISOR_START_DATE,False,FUND_REPORTED_INFO.tsv,ncen_adviser_raw,date_field_specific_fail_preserve_lexical,operating_and_governance,raw_and_typed_projection,source_rows_equal_raw_rows,e9ea96c869370e6618093f18afd0b30ccc1736ee39d53c6309336081e041af92;fb55228ca976c43955c9a49bccf2bc21c8b70d3c7194f936f13289f06acca737
ncen,ADVISER.tsv,ADVISOR_TERMINATED_DATE,False,FUND_REPORTED_INFO.tsv,ncen_adviser_raw,date_field_specific_fail_preserve_lexical,operating_and_governance,raw_and_typed_projection,source_rows_equal_raw_rows,e9ea96c869370e6618093f18afd0b30ccc1736ee39d53c6309336081e041af92;fb55228ca976c43955c9a49bccf2bc21c8b70d3c7194f936f13289f06acca737
ncen,ADVISER.tsv,COUNTRY,False,FUND_REPORTED_INFO.tsv,ncen_adviser_raw,text_preserve_lexical,operating_and_governance,raw_and_typed_projection,source_rows_equal_raw_rows,e9ea96c869370e6618093f18afd0b30ccc1736ee39d53c6309336081e041af92;fb55228ca976c43955c9a49bccf2bc21c8b70d3c7194f936f13289f06acca737
ncen,ADVISER.tsv,CRD_NUM,False,FUND_REPORTED_INFO.tsv,ncen_adviser_raw,text_preserve_lexical,operating_and_governance,raw_and_typed_projection,source_rows_equal_raw_rows,e9ea96c869370e6618093f18afd0b30ccc1736ee39d53c6309336081e041af92;fb55228ca976c43955c9a49bccf2bc21c8b70d3c7194f936f13289f06acca737
ncen,ADVISER.tsv,FILE_NUM,False,FUND_REPORTED_INFO.tsv,ncen_adviser_raw,text_preserve_lexical,operating_and_governance,raw_and_typed_projection,source_rows_equal_raw_rows,e9ea96c869370e6618093f18afd0b30ccc1736ee39d53c6309336081e041af92;fb55228ca976c43955c9a49bccf2bc21c8b70d3c7194f936f13289f06acca737
ncen,ADVISER.tsv,FUND_ID,False,FUND_REPORTED_INFO.tsv,ncen_adviser_raw,text_preserve_lexical,operating_and_governance,raw_and_typed_projection,source_rows_equal_raw_rows,e9ea96c869370e6618093f18afd0b30ccc1736ee39d53c6309336081e041af92;fb55228ca976c43955c9a49bccf2bc21c8b70d3c7194f936f13289f06acca737
ncen,ADVISER.tsv,IS_ADVISOR_HIRED,False,FUND_REPORTED_INFO.tsv,ncen_adviser_raw,text_preserve_lexical,operating_and_governance,raw_and_typed_projection,source_rows_equal_raw_rows,e9ea96c869370e6618093f18afd0b30ccc1736ee39d53c6309336081e041af92;fb55228ca976c43955c9a49bccf2bc21c8b70d3c7194f936f13289f06acca737
ncen,ADVISER.tsv,IS_AFFILIATED,False,FUND_REPORTED_INFO.tsv,ncen_adviser_raw,text_preserve_lexical,operating_and_governance,raw_and_typed_projection,source_rows_equal_raw_rows,e9ea96c869370e6618093f18afd0b30ccc1736ee39d53c6309336081e041af92;fb55228ca976c43955c9a49bccf2bc21c8b70d3c7194f936f13289f06acca737
ncen,ADVISER.tsv,SOURCE,False,FUND_REPORTED_INFO.tsv,ncen_adviser_raw,text_preserve_lexical,operating_and_governance,raw_and_typed_projection,source_rows_equal_raw_rows,e9ea96c869370e6618093f18afd0b30ccc1736ee39d53c6309336081e041af92;fb55228ca976c43955c9a49bccf2bc21c8b70d3c7194f936f13289f06acca737
ncen,ADVISER.tsv,STATE,False,FUND_REPORTED_INFO.tsv,ncen_adviser_raw,text_preserve_lexical,operating_and_governance,raw_and_typed_projection,source_rows_equal_raw_rows,e9ea96c869370e6618093f18afd0b30ccc1736ee39d53c6309336081e041af92;fb55228ca976c43955c9a49bccf2bc21c8b70d3c7194f936f13289f06acca737
ncen,AUTHORIZED_PARTICIPANT.tsv,CRD_NUM,False,FUND_REPORTED_INFO.tsv,ncen_authorized_participant_raw,text_preserve_lexical,operating_and_governance,raw_and_typed_projection,source_rows_equal_raw_rows,e9ea96c869370e6618093f18afd0b30ccc1736ee39d53c6309336081e041af92;fb55228ca976c43955c9a49bccf2bc21c8b70d3c7194f936f13289f06acca737
ncen,AUTHORIZED_PARTICIPANT.tsv,FILE_NUM,False,FUND_REPORTED_INFO.tsv,ncen_authorized_participant_raw,text_preserve_lexical,operating_and_governance,raw_and_typed_projection,source_rows_equal_raw_rows,e9ea96c869370e6618093f18afd0b30ccc1736ee39d53c6309336081e041af92;fb55228ca976c43955c9a49bccf2bc21c8b70d3c7194f936f13289f06acca737
ncen,AUTHORIZED_PARTICIPANT.tsv,FUND_ID,False,FUND_REPORTED_INFO.tsv,ncen_authorized_participant_raw,text_preserve_lexical,operating_and_governance,raw_and_typed_projection,source_rows_equal_raw_rows,e9ea96c869370e6618093f18afd0b30ccc1736ee39d53c6309336081e041af92;fb55228ca976c43955c9a49bccf2bc21c8b70d3c7194f936f13289f06acca737
ncen,AUTHORIZED_PARTICIPANT.tsv,PARTICIPANT_LEI,False,FUND_REPORTED_INFO.tsv,ncen_authorized_participant_raw,text_preserve_lexical,operating_and_governance,raw_and_typed_projection,source_rows_equal_raw_rows,e9ea96c869370e6618093f18afd0b30ccc1736ee39d53c6309336081e041af92;fb55228ca976c43955c9a49bccf2bc21c8b70d3c7194f936f13289f06acca737
ncen,AUTHORIZED_PARTICIPANT.tsv,PARTICIPANT_NAME,False,FUND_REPORTED_INFO.tsv,ncen_authorized_participant_raw,text_preserve_lexical,operating_and_governance,raw_and_typed_projection,source_rows_equal_raw_rows,e9ea96c869370e6618093f18afd0b30ccc1736ee39d53c6309336081e041af92;fb55228ca976c43955c9a49bccf2bc21c8b70d3c7194f936f13289f06acca737
ncen,AUTHORIZED_PARTICIPANT.tsv,PURCHASE_VALUE,False,FUND_REPORTED_INFO.tsv,ncen_authorized_participant_raw,decimal_preserve_lexical,operating_and_governance,raw_and_typed_projection,source_rows_equal_raw_rows,e9ea96c869370e6618093f18afd0b30ccc1736ee39d53c6309336081e041af92;fb55228ca976c43955c9a49bccf2bc21c8b70d3c7194f936f13289f06acca737
ncen,AUTHORIZED_PARTICIPANT.tsv,REDEEM_VALUE,False,FUND_REPORTED_INFO.tsv,ncen_authorized_participant_raw,decimal_preserve_lexical,operating_and_governance,raw_and_typed_projection,source_rows_equal_raw_rows,e9ea96c869370e6618093f18afd0b30ccc1736ee39d53c6309336081e041af92;fb55228ca976c43955c9a49bccf2bc21c8b70d3c7194f936f13289f06acca737
ncen,BROKER.tsv,BROKER_LEI,False,FUND_REPORTED_INFO.tsv,ncen_broker_raw,text_preserve_lexical,operating_and_governance,raw_and_typed_projection,source_rows_equal_raw_rows,e9ea96c869370e6618093f18afd0b30ccc1736ee39d53c6309336081e041af92;fb55228ca976c43955c9a49bccf2bc21c8b70d3c7194f936f13289f06acca737
ncen,BROKER.tsv,BROKER_NAME,False,FUND_REPORTED_INFO.tsv,ncen_broker_raw,text_preserve_lexical,operating_and_governance,raw_and_typed_projection,source_rows_equal_raw_rows,e9ea96c869370e6618093f18afd0b30ccc1736ee39d53c6309336081e041af92;fb55228ca976c43955c9a49bccf2bc21c8b70d3c7194f936f13289f06acca737
ncen,BROKER.tsv,COUNTRY,False,FUND_REPORTED_INFO.tsv,ncen_broker_raw,text_preserve_lexical,operating_and_governance,raw_and_typed_projection,source_rows_equal_raw_rows,e9ea96c869370e6618093f18afd0b30ccc1736ee39d53c6309336081e041af92;fb55228ca976c43955c9a49bccf2bc21c8b70d3c7194f936f13289f06acca737
ncen,BROKER.tsv,CRD_NUM,False,FUND_REPORTED_INFO.tsv,ncen_broker_raw,text_preserve_lexical,operating_and_governance,raw_and_typed_projection,source_rows_equal_raw_rows,e9ea96c869370e6618093f18afd0b30ccc1736ee39d53c6309336081e041af92;fb55228ca976c43955c9a49bccf2bc21c8b70d3c7194f936f13289f06acca737
ncen,BROKER.tsv,FILE_NUM,False,FUND_REPORTED_INFO.tsv,ncen_broker_raw,text_preserve_lexical,operating_and_governance,raw_and_typed_projection,source_rows_equal_raw_rows,e9ea96c869370e6618093f18afd0b30ccc1736ee39d53c6309336081e041af92;fb55228ca976c43955c9a49bccf2bc21c8b70d3c7194f936f13289f06acca737
ncen,BROKER.tsv,FUND_ID,False,FUND_REPORTED_INFO.tsv,ncen_broker_raw,text_preserve_lexical,operating_and_governance,raw_and_typed_projection,source_rows_equal_raw_rows,e9ea96c869370e6618093f18afd0b30ccc1736ee39d53c6309336081e041af92;fb55228ca976c43955c9a49bccf2bc21c8b70d3c7194f936f13289f06acca737
ncen,BROKER.tsv,GROSS_COMMISSION,False,FUND_REPORTED_INFO.tsv,ncen_broker_raw,decimal_preserve_lexical,operating_and_governance,raw_and_typed_projection,source_rows_equal_raw_rows,e9ea96c869370e6618093f18afd0b30ccc1736ee39d53c6309336081e041af92;fb55228ca976c43955c9a49bccf2bc21c8b70d3c7194f936f13289f06acca737
ncen,BROKER.tsv,STATE,False,FUND_REPORTED_INFO.tsv,ncen_broker_raw,text_preserve_lexical,operating_and_governance,raw_and_typed_projection,source_rows_equal_raw_rows,e9ea96c869370e6618093f18afd0b30ccc1736ee39d53c6309336081e041af92;fb55228ca976c43955c9a49bccf2bc21c8b70d3c7194f936f13289f06acca737
ncen,BROKER_DEALER.tsv,BROKER_DEALER_LEI,False,FUND_REPORTED_INFO.tsv,ncen_broker_dealer_raw,text_preserve_lexical,operating_and_governance,raw_and_typed_projection,source_rows_equal_raw_rows,e9ea96c869370e6618093f18afd0b30ccc1736ee39d53c6309336081e041af92;fb55228ca976c43955c9a49bccf2bc21c8b70d3c7194f936f13289f06acca737
ncen,BROKER_DEALER.tsv,BROKER_DEALER_NAME,False,FUND_REPORTED_INFO.tsv,ncen_broker_dealer_raw,text_preserve_lexical,operating_and_governance,raw_and_typed_projection,source_rows_equal_raw_rows,e9ea96c869370e6618093f18afd0b30ccc1736ee39d53c6309336081e041af92;fb55228ca976c43955c9a49bccf2bc21c8b70d3c7194f936f13289f06acca737
ncen,BROKER_DEALER.tsv,COMMISSION,False,FUND_REPORTED_INFO.tsv,ncen_broker_dealer_raw,decimal_preserve_lexical,operating_and_governance,raw_and_typed_projection,source_rows_equal_raw_rows,e9ea96c869370e6618093f18afd0b30ccc1736ee39d53c6309336081e041af92;fb55228ca976c43955c9a49bccf2bc21c8b70d3c7194f936f13289f06acca737
ncen,BROKER_DEALER.tsv,COUNTRY,False,FUND_REPORTED_INFO.tsv,ncen_broker_dealer_raw,text_preserve_lexical,operating_and_governance,raw_and_typed_projection,source_rows_equal_raw_rows,e9ea96c869370e6618093f18afd0b30ccc1736ee39d53c6309336081e041af92;fb55228ca976c43955c9a49bccf2bc21c8b70d3c7194f936f13289f06acca737
ncen,BROKER_DEALER.tsv,CRD_NUM,False,FUND_REPORTED_INFO.tsv,ncen_broker_dealer_raw,text_preserve_lexical,operating_and_governance,raw_and_typed_projection,source_rows_equal_raw_rows,e9ea96c869370e6618093f18afd0b30ccc1736ee39d53c6309336081e041af92;fb55228ca976c43955c9a49bccf2bc21c8b70d3c7194f936f13289f06acca737
ncen,BROKER_DEALER.tsv,FILE_NUM,False,FUND_REPORTED_INFO.tsv,ncen_broker_dealer_raw,text_preserve_lexical,operating_and_governance,raw_and_typed_projection,source_rows_equal_raw_rows,e9ea96c869370e6618093f18afd0b30ccc1736ee39d53c6309336081e041af92;fb55228ca976c43955c9a49bccf2bc21c8b70d3c7194f936f13289f06acca737
ncen,BROKER_DEALER.tsv,FUND_ID,False,FUND_REPORTED_INFO.tsv,ncen_broker_dealer_raw,text_preserve_lexical,operating_and_governance,raw_and_typed_projection,source_rows_equal_raw_rows,e9ea96c869370e6618093f18afd0b30ccc1736ee39d53c6309336081e041af92;fb55228ca976c43955c9a49bccf2bc21c8b70d3c7194f936f13289f06acca737
ncen,BROKER_DEALER.tsv,STATE,False,FUND_REPORTED_INFO.tsv,ncen_broker_dealer_raw,text_preserve_lexical,operating_and_governance,raw_and_typed_projection,source_rows_equal_raw_rows,e9ea96c869370e6618093f18afd0b30ccc1736ee39d53c6309336081e041af92;fb55228ca976c43955c9a49bccf2bc21c8b70d3c7194f936f13289f06acca737
ncen,CCO_EMPLOYER.tsv,ACCESSION_NUMBER,False,SUBMISSION.tsv,ncen_cco_employer_raw,text_preserve_lexical,identity_and_lineage,raw_and_typed_projection,source_rows_equal_raw_rows,e9ea96c869370e6618093f18afd0b30ccc1736ee39d53c6309336081e041af92;fb55228ca976c43955c9a49bccf2bc21c8b70d3c7194f936f13289f06acca737
ncen,CCO_EMPLOYER.tsv,CCO_EMPLOYER_ID,False,SUBMISSION.tsv,ncen_cco_employer_raw,text_preserve_lexical,operating_and_governance,raw_and_typed_projection,source_rows_equal_raw_rows,e9ea96c869370e6618093f18afd0b30ccc1736ee39d53c6309336081e041af92;fb55228ca976c43955c9a49bccf2bc21c8b70d3c7194f936f13289f06acca737
ncen,CCO_EMPLOYER.tsv,CCO_EMPLOYER_NAME,False,SUBMISSION.tsv,ncen_cco_employer_raw,text_preserve_lexical,operating_and_governance,raw_and_typed_projection,source_rows_equal_raw_rows,e9ea96c869370e6618093f18afd0b30ccc1736ee39d53c6309336081e041af92;fb55228ca976c43955c9a49bccf2bc21c8b70d3c7194f936f13289f06acca737
ncen,CCO_EMPLOYER.tsv,CCO_SEQNUM,False,SUBMISSION.tsv,ncen_cco_employer_raw,decimal_preserve_lexical,operating_and_governance,raw_and_typed_projection,source_rows_equal_raw_rows,e9ea96c869370e6618093f18afd0b30ccc1736ee39d53c6309336081e041af92;fb55228ca976c43955c9a49bccf2bc21c8b70d3c7194f936f13289f06acca737
ncen,CHIEF_COMPLIANCE_OFFICER.tsv,ACCESSION_NUMBER,True,SUBMISSION.tsv,ncen_chief_compliance_officer_raw,text_preserve_lexical,identity_and_lineage,raw_and_typed_projection,source_rows_equal_raw_rows,e9ea96c869370e6618093f18afd0b30ccc1736ee39d53c6309336081e041af92;fb55228ca976c43955c9a49bccf2bc21c8b70d3c7194f936f13289f06acca737
ncen,CHIEF_COMPLIANCE_OFFICER.tsv,CCO_ADDRESS1,False,SUBMISSION.tsv,ncen_chief_compliance_officer_raw,text_preserve_lexical,operating_and_governance,raw_and_typed_projection,source_rows_equal_raw_rows,e9ea96c869370e6618093f18afd0b30ccc1736ee39d53c6309336081e041af92;fb55228ca976c43955c9a49bccf2bc21c8b70d3c7194f936f13289f06acca737
ncen,CHIEF_COMPLIANCE_OFFICER.tsv,CCO_ADDRESS2,False,SUBMISSION.tsv,ncen_chief_compliance_officer_raw,text_preserve_lexical,operating_and_governance,raw_and_typed_projection,source_rows_equal_raw_rows,e9ea96c869370e6618093f18afd0b30ccc1736ee39d53c6309336081e041af92;fb55228ca976c43955c9a49bccf2bc21c8b70d3c7194f936f13289f06acca737
ncen,CHIEF_COMPLIANCE_OFFICER.tsv,CCO_CITY,False,SUBMISSION.tsv,ncen_chief_compliance_officer_raw,text_preserve_lexical,operating_and_governance,raw_and_typed_projection,source_rows_equal_raw_rows,e9ea96c869370e6618093f18afd0b30ccc1736ee39d53c6309336081e041af92;fb55228ca976c43955c9a49bccf2bc21c8b70d3c7194f936f13289f06acca737
ncen,CHIEF_COMPLIANCE_OFFICER.tsv,CCO_NAME,False,SUBMISSION.tsv,ncen_chief_compliance_officer_raw,text_preserve_lexical,operating_and_governance,raw_and_typed_projection,source_rows_equal_raw_rows,e9ea96c869370e6618093f18afd0b30ccc1736ee39d53c6309336081e041af92;fb55228ca976c43955c9a49bccf2bc21c8b70d3c7194f936f13289f06acca737
ncen,CHIEF_COMPLIANCE_OFFICER.tsv,CCO_SEQNUM,True,SUBMISSION.tsv,ncen_chief_compliance_officer_raw,decimal_preserve_lexical,operating_and_governance,raw_and_typed_projection,source_rows_equal_raw_rows,e9ea96c869370e6618093f18afd0b30ccc1736ee39d53c6309336081e041af92;fb55228ca976c43955c9a49bccf2bc21c8b70d3c7194f936f13289f06acca737
ncen,CHIEF_COMPLIANCE_OFFICER.tsv,CCO_ZIP,False,SUBMISSION.tsv,ncen_chief_compliance_officer_raw,text_preserve_lexical,operating_and_governance,raw_and_typed_projection,source_rows_equal_raw_rows,e9ea96c869370e6618093f18afd0b30ccc1736ee39d53c6309336081e041af92;fb55228ca976c43955c9a49bccf2bc21c8b70d3c7194f936f13289f06acca737
ncen,CHIEF_COMPLIANCE_OFFICER.tsv,COUNTRY,False,SUBMISSION.tsv,ncen_chief_compliance_officer_raw,text_preserve_lexical,operating_and_governance,raw_and_typed_projection,source_rows_equal_raw_rows,e9ea96c869370e6618093f18afd0b30ccc1736ee39d53c6309336081e041af92;fb55228ca976c43955c9a49bccf2bc21c8b70d3c7194f936f13289f06acca737
ncen,CHIEF_COMPLIANCE_OFFICER.tsv,CRD_NUMBER,False,SUBMISSION.tsv,ncen_chief_compliance_officer_raw,text_preserve_lexical,operating_and_governance,raw_and_typed_projection,source_rows_equal_raw_rows,e9ea96c869370e6618093f18afd0b30ccc1736ee39d53c6309336081e041af92;fb55228ca976c43955c9a49bccf2bc21c8b70d3c7194f936f13289f06acca737
ncen,CHIEF_COMPLIANCE_OFFICER.tsv,IS_CHANGED_SINCE_LAST_FILING,False,SUBMISSION.tsv,ncen_chief_compliance_officer_raw,text_preserve_lexical,operating_and_governance,raw_and_typed_projection,source_rows_equal_raw_rows,e9ea96c869370e6618093f18afd0b30ccc1736ee39d53c6309336081e041af92;fb55228ca976c43955c9a49bccf2bc21c8b70d3c7194f936f13289f06acca737
ncen,CHIEF_COMPLIANCE_OFFICER.tsv,STATE,False,SUBMISSION.tsv,ncen_chief_compliance_officer_raw,text_preserve_lexical,operating_and_governance,raw_and_typed_projection,source_rows_equal_raw_rows,e9ea96c869370e6618093f18afd0b30ccc1736ee39d53c6309336081e041af92;fb55228ca976c43955c9a49bccf2bc21c8b70d3c7194f936f13289f06acca737
ncen,COLLATERAL_MANAGER.tsv,COLLATERAL_MANAGER_LEI,False,FUND_REPORTED_INFO.tsv,ncen_collateral_manager_raw,text_preserve_lexical,operating_and_governance,raw_and_typed_projection,source_rows_equal_raw_rows,e9ea96c869370e6618093f18afd0b30ccc1736ee39d53c6309336081e041af92;fb55228ca976c43955c9a49bccf2bc21c8b70d3c7194f936f13289f06acca737
ncen,COLLATERAL_MANAGER.tsv,COLLATERAL_MANAGER_NAME,False,FUND_REPORTED_INFO.tsv,ncen_collateral_manager_raw,text_preserve_lexical,operating_and_governance,raw_and_typed_projection,source_rows_equal_raw_rows,e9ea96c869370e6618093f18afd0b30ccc1736ee39d53c6309336081e041af92;fb55228ca976c43955c9a49bccf2bc21c8b70d3c7194f936f13289f06acca737
ncen,COLLATERAL_MANAGER.tsv,FUND_ID,False,FUND_REPORTED_INFO.tsv,ncen_collateral_manager_raw,text_preserve_lexical,operating_and_governance,raw_and_typed_projection,source_rows_equal_raw_rows,e9ea96c869370e6618093f18afd0b30ccc1736ee39d53c6309336081e041af92;fb55228ca976c43955c9a49bccf2bc21c8b70d3c7194f936f13289f06acca737
ncen,COLLATERAL_MANAGER.tsv,IS_AFFILIATED,False,FUND_REPORTED_INFO.tsv,ncen_collateral_manager_raw,text_preserve_lexical,operating_and_governance,raw_and_typed_projection,source_rows_equal_raw_rows,e9ea96c869370e6618093f18afd0b30ccc1736ee39d53c6309336081e041af92;fb55228ca976c43955c9a49bccf2bc21c8b70d3c7194f936f13289f06acca737
ncen,COLLATERAL_MANAGER.tsv,IS_AFFILIATED_WITH_FUND,False,FUND_REPORTED_INFO.tsv,ncen_collateral_manager_raw,text_preserve_lexical,operating_and_governance,raw_and_typed_projection,source_rows_equal_raw_rows,e9ea96c869370e6618093f18afd0b30ccc1736ee39d53c6309336081e041af92;fb55228ca976c43955c9a49bccf2bc21c8b70d3c7194f936f13289f06acca737
ncen,CONTRACT_SECURITY.tsv,ACCESSION_NUMBER,False,SUBMISSION.tsv,ncen_contract_security_raw,text_preserve_lexical,identity_and_lineage,raw_and_typed_projection,source_rows_equal_raw_rows,e9ea96c869370e6618093f18afd0b30ccc1736ee39d53c6309336081e041af92;fb55228ca976c43955c9a49bccf2bc21c8b70d3c7194f936f13289f06acca737
ncen,CONTRACT_SECURITY.tsv,CONTRACT_ID,False,SUBMISSION.tsv,ncen_contract_security_raw,text_preserve_lexical,holdings_and_composition,raw_and_typed_projection,source_rows_equal_raw_rows,e9ea96c869370e6618093f18afd0b30ccc1736ee39d53c6309336081e041af92;fb55228ca976c43955c9a49bccf2bc21c8b70d3c7194f936f13289f06acca737
ncen,CONTRACT_SECURITY.tsv,CONTRACT_VALUE_REDEEMED,False,SUBMISSION.tsv,ncen_contract_security_raw,decimal_preserve_lexical,holdings_and_composition,raw_and_typed_projection,source_rows_equal_raw_rows,e9ea96c869370e6618093f18afd0b30ccc1736ee39d53c6309336081e041af92;fb55228ca976c43955c9a49bccf2bc21c8b70d3c7194f936f13289f06acca737
ncen,CONTRACT_SECURITY.tsv,CONTRAC_VALUE_REDEEMED_SEC1035,False,SUBMISSION.tsv,ncen_contract_security_raw,decimal_preserve_lexical,holdings_and_composition,raw_and_typed_projection,source_rows_equal_raw_rows,e9ea96c869370e6618093f18afd0b30ccc1736ee39d53c6309336081e041af92;fb55228ca976c43955c9a49bccf2bc21c8b70d3c7194f936f13289f06acca737
ncen,CONTRACT_SECURITY.tsv,GROSS_PREMIUM_RECEIVED,False,SUBMISSION.tsv,ncen_contract_security_raw,decimal_preserve_lexical,holdings_and_composition,raw_and_typed_projection,source_rows_equal_raw_rows,e9ea96c869370e6618093f18afd0b30ccc1736ee39d53c6309336081e041af92;fb55228ca976c43955c9a49bccf2bc21c8b70d3c7194f936f13289f06acca737
ncen,CONTRACT_SECURITY.tsv,GROSS_PREMIUM_RECEIVED_SEC1035,False,SUBMISSION.tsv,ncen_contract_security_raw,decimal_preserve_lexical,holdings_and_composition,raw_and_typed_projection,source_rows_equal_raw_rows,e9ea96c869370e6618093f18afd0b30ccc1736ee39d53c6309336081e041af92;fb55228ca976c43955c9a49bccf2bc21c8b70d3c7194f936f13289f06acca737
ncen,CONTRACT_SECURITY.tsv,NUM_CONTRACT_AFFECTED_PAID,False,SUBMISSION.tsv,ncen_contract_security_raw,decimal_preserve_lexical,holdings_and_composition,raw_and_typed_projection,source_rows_equal_raw_rows,e9ea96c869370e6618093f18afd0b30ccc1736ee39d53c6309336081e041af92;fb55228ca976c43955c9a49bccf2bc21c8b70d3c7194f936f13289f06acca737
ncen,CONTRACT_SECURITY.tsv,NUM_CONTRACT_AFFECTED_REDEEMED,False,SUBMISSION.tsv,ncen_contract_security_raw,decimal_preserve_lexical,holdings_and_composition,raw_and_typed_projection,source_rows_equal_raw_rows,e9ea96c869370e6618093f18afd0b30ccc1736ee39d53c6309336081e041af92;fb55228ca976c43955c9a49bccf2bc21c8b70d3c7194f936f13289f06acca737
ncen,CONTRACT_SECURITY.tsv,NUM_CONTRACT_SOLD,False,SUBMISSION.tsv,ncen_contract_security_raw,decimal_preserve_lexical,holdings_and_composition,raw_and_typed_projection,source_rows_equal_raw_rows,e9ea96c869370e6618093f18afd0b30ccc1736ee39d53c6309336081e041af92;fb55228ca976c43955c9a49bccf2bc21c8b70d3c7194f936f13289f06acca737
ncen,CONTRACT_SECURITY.tsv,SECURITY_NAME,False,SUBMISSION.tsv,ncen_contract_security_raw,text_preserve_lexical,holdings_and_composition,raw_and_typed_projection,source_rows_equal_raw_rows,e9ea96c869370e6618093f18afd0b30ccc1736ee39d53c6309336081e041af92;fb55228ca976c43955c9a49bccf2bc21c8b70d3c7194f936f13289f06acca737
ncen,CONTRACT_SECURITY.tsv,TOTAL_ASSET,False,SUBMISSION.tsv,ncen_contract_security_raw,decimal_preserve_lexical,holdings_and_composition,raw_and_typed_projection,source_rows_equal_raw_rows,e9ea96c869370e6618093f18afd0b30ccc1736ee39d53c6309336081e041af92;fb55228ca976c43955c9a49bccf2bc21c8b70d3c7194f936f13289f06acca737
ncen,CREDIT_USER.tsv,FUND_ID,False,FUND_REPORTED_INFO.tsv,ncen_credit_user_raw,text_preserve_lexical,operating_and_governance,raw_and_typed_projection,source_rows_equal_raw_rows,e9ea96c869370e6618093f18afd0b30ccc1736ee39d53c6309336081e041af92;fb55228ca976c43955c9a49bccf2bc21c8b70d3c7194f936f13289f06acca737
ncen,CREDIT_USER.tsv,FUND_NAME,False,FUND_REPORTED_INFO.tsv,ncen_credit_user_raw,text_preserve_lexical,operating_and_governance,raw_and_typed_projection,source_rows_equal_raw_rows,e9ea96c869370e6618093f18afd0b30ccc1736ee39d53c6309336081e041af92;fb55228ca976c43955c9a49bccf2bc21c8b70d3c7194f936f13289f06acca737
ncen,CREDIT_USER.tsv,LINE_OF_CREDIT_SEQNUM,False,FUND_REPORTED_INFO.tsv,ncen_credit_user_raw,decimal_preserve_lexical,operating_and_governance,raw_and_typed_projection,source_rows_equal_raw_rows,e9ea96c869370e6618093f18afd0b30ccc1736ee39d53c6309336081e041af92;fb55228ca976c43955c9a49bccf2bc21c8b70d3c7194f936f13289f06acca737
